,sold_price,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,garage,fireplaces,sqrt_ft,kitchen_features,floor_covering,HOA,zipcode
122,1600000.0,-110.859359,32.263948,1.06,9301.41,2002,5,5.0,3.0,4.0,5954.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",48.0,85715
123,1675000.0,-111.070641,32.225806,3.4,9083.19,2008,4,4.0,3.0,1.0,6550.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Wood",0.0,85745
124,1610000.0,-110.946612,32.341676,1.0,5178.0,2016,4,5.0,3.0,1.0,4427.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,153.0,85718
125,1600000.0,-110.917606,32.296197,3.5,11720.0,2000,4,7.0,3.0,6.0,7037.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Natural Stone, Wood",130.0,85718
126,1600000.0,-111.046669,32.481937,1.7,18373.0,2008,4,5.0,4.0,5.0,6050.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",132.0,85658
127,1647313.0,-110.848604,32.321979,0.5,17095.0,1998,6,8.0,4.0,3.0,8213.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",135.0,85750
128,1690000.0,-110.948431,32.348022,1.48,13525.0,2005,5,5.0,4.0,3.0,4779.0,"Dishwasher, Double Sink, Freezer, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Stainless","Natural Stone, Wood",157.0,85718
129,1695000.0,-111.052,32.4831,1.5,21602.0,2008,4,5.0,3.0,3.0,5376.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Butler, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: GRANITE","Natural Stone, Wood",152.0,85658
130,1595000.0,-110.843481,32.299534,0.86,15324.8,2000,5,6.0,3.0,3.0,6938.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: yes, Oven: yes","Carpet, Concrete, Laminate, Natural Stone",33.0,85750
131,1375000.0,-111.053886,32.481265,2.53,20352.72,2006,4,6.0,4.0,2.0,5743.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: Granite","Carpet, Natural Stone",143.0,85658
132,1900000.0,-110.927652,32.294339,2.09,12326.0,1993,4,4.0,3.0,4.0,5022.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Butler, Prep Sink, Refrigerator, Appliance Color: Stainless","Carpet, Ceramic Tile, Concrete",5.0,85718
133,1500000.0,-111.061766,32.466472,2.06,15711.3,2007,3,4.0,3.0,3.0,3670.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",143.0,85658
134,1500000.0,-110.944077,32.340547,0.94,3810.61,2017,4,6.0,3.0,3.0,5335.0,"Dishwasher, Double Sink, Gas Range, Island, Refrigerator, Countertops: Granite","Natural Stone, Wood",157.33,85718
135,1550000.0,-111.095519,32.471308,0.47,13138.0,2008,4,5.0,3.0,4.0,4648.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",550.0,85658
136,1550000.0,-111.086475,32.467426,0.71,14036.42,2009,4,5.0,3.0,3.0,4207.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",129.0,85658
137,1350000.0,-110.839258,32.325702,1.1,14634.0,1998,5,6.0,4.0,2.0,6756.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Oven","Carpet, Natural Stone, Wood",117.0,85750
138,1600000.0,-110.912566,32.291761,1.44,6122.64,2014,4,6.0,3.0,4.0,4934.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",194.0,85718
139,1650000.0,-110.943145,32.350142,0.99,19416.38,2009,5,6.0,3.0,3.0,5870.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Other",171.0,85718
140,1695000.0,-111.034883,32.441422,4.58,19488.82,2004,6,6.0,15.0,5.0,6923.0,"Dishwasher, Double Sink, Garbage Disposal, Indoor Grill, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless",Natural Stone,-1.0,85742
141,169000.0,-110.918513,31.451945,0.52,80.83,2018,4,3.0,2.0,0.0,1700.0,None,Ceramic Tile,-1.0,85648
142,1550000.0,-110.915078,32.342356,1.81,21135.51,2004,4,5.0,4.0,5.0,5644.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Other, Countertops: Granite, Microwave: Microwave, Oven: Wolf","Carpet, Natural Stone, Wood",273.0,85718
143,1400000.0,-110.943676,32.34812,1.15,20300.0,2004,4,6.0,4.0,4.0,6962.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",162.0,85718
144,1475000.0,-111.085879,32.468366,2.1,17730.25,2009,4,5.0,3.0,2.0,4406.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",130.0,85658
145,1630000.0,-110.94421,32.349232,1.35,14424.0,2008,4,5.0,4.0,5.0,5204.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Reverse Osmosis, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: Wolf",Natural Stone,169.0,85718
146,1769386.0,-111.102623,32.468456,0.4,845.18,2012,3,4.0,3.0,2.0,3276.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven","Carpet, Natural Stone",550.0,85658
147,1450000.0,-111.093659,32.472548,0.55,1286.59,2012,3,4.0,3.0,2.0,3276.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",550.0,85658
148,1657019.0,-111.093129,32.47211,0.63,1930.59,2017,3,3.0,3.0,2.0,2900.0,"Dishwasher, Freezer, Garbage Disposal",Natural Stone,550.0,85658
149,1485000.0,-110.881172,32.333711,1.07,14819.95,1989,5,9.0,3.0,6.0,7308.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Natural Stone, Wood",131.0,85718
150,1525000.0,-110.957357,32.354401,6.12,16127.76,1998,7,7.0,4.0,3.0,7294.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Concrete, Natural Stone, Wood",5.0,85718
151,1200000.0,-110.842117,32.275107,8.8,12946.09,1954,7,11.0,0.0,5.0,10417.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Mexican Tile, Wood",0.0,85750
152,1500000.0,-111.086385,32.467815,0.62,14556.34,2007,4,5.0,3.0,3.0,3908.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",134.0,85658
153,1600000.0,-111.002814,32.47197,1.28,21011.08,2008,4,6.0,4.0,2.0,7876.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Natural Stone,153.0,85755
154,1550000.0,-110.917949,32.295303,2.88,14081.0,1995,5,7.0,5.0,7.0,6166.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Mexican Tile, Wood",134.0,85718
155,1500000.0,-110.922493,32.21793,1.74,6894.51,1928,7,8.0,3.0,3.0,6481.0,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Pantry: Butler, Refrigerator, Warming Drawer, Countertops: Maole","Concrete, Mexican Tile, Wood",-1.0,85716
156,1435000.0,-110.844659,32.32777,0.8,19537.0,1999,4,5.0,3.0,3.0,5049.0,"Dishwasher, Garbage Disposal, Refrigerator","Carpet, Natural Stone",142.0,85750
157,1500000.0,-110.971896,32.212947,0.38,3296.75,1900,4,4.0,0.0,2.0,4572.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Countertops: wood, Oven: vintage","Concrete, Mexican Tile, Wood, Other: concrete tile",-1.0,85701
158,1585000.0,-110.844983,32.298414,1.53,16832.76,2004,5,5.0,5.0,4.0,6430.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Quartzite","Carpet, Natural Stone, Wood",33.0,85750
159,1525000.0,-111.053614,32.479607,1.4,17213.59,2007,5,5.0,3.0,3.0,4551.0,"Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Other, Countertops: Quartz","Carpet, Natural Stone",148.0,85658
160,1550000.0,-110.864255,32.330365,1.42,9710.52,1996,3,4.0,3.0,1.0,4316.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",211.0,85750
161,1525000.0,-111.043019,32.444937,3.3,18553.91,2008,3,4.0,3.0,4.0,5180.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Natural Stone, Wood",0.0,85658
162,1210520.0,-111.101588,32.468488,0.33,1412.75,0,4,5.0,2.0,3.0,3334.0,"Dishwasher, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",550.0,85658
163,1557864.0,-111.101013,32.468663,0.36,2137.59,2019,3,4.0,2.0,2.0,3276.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator","Natural Stone, Wood",-1.0,85658
164,1625000.0,-110.864255,32.330368,1.42,8349.0,1996,3,4.0,3.0,1.0,4316.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave","Carpet, Natural Stone",203.0,85750
165,1780313.0,-111.09678,32.469994,0.45,2322.21,2017,3,4.0,3.0,1.0,3300.0,"Compactor, Dishwasher, Refrigerator","Carpet, Natural Stone, Wood",550.0,85658
166,1697215.0,-111.102513,32.469164,0.29,845.18,2012,2,3.0,2.0,1.0,3009.0,"Garbage Disposal, Refrigerator, Oven","Natural Stone, Wood",550.0,85658
167,1450000.0,-110.993147,32.465432,1.05,4706.41,2014,3,4.0,3.0,2.0,4360.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",167.0,85755
168,1600000.0,-110.925227,32.28362,2.14,4918.41,2016,5,6.0,4.0,2.0,5610.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Natural Stone",190.0,85718
169,1525000.0,-110.877432,32.330542,1.0,4298.0,2011,5,5.0,3.0,4.0,5550.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Oven","Carpet, Natural Stone",145.0,85718
170,1900000.0,-110.928038,32.339499,4.21,15042.5,1981,4,3.0,5.0,4.0,5138.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Island, Lazy Susan, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Graniet","Carpet, Ceramic Tile",83.33,85718
171,1450000.0,-110.949729,32.346519,1.53,16658.0,2010,4,5.0,3.0,2.0,5578.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",169.0,85718
172,1500000.0,-110.997108,32.46781,1.0,15822.49,2009,3,4.0,3.0,4.0,4554.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",194.0,85755
173,1400000.0,-110.915818,32.332931,1.31,8360.0,1983,6,4.0,3.0,3.0,4438.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Ceramic Tile, Wood",63.0,85718
174,1480000.0,-110.946791,32.350271,1.0,7514.0,2014,4,5.0,3.0,2.0,4676.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Wet Bar, Countertops: Granite, Microwave: Microwave, Oven: Oven","Laminate, Wood, Other: Porcelain Tile",-1.0,85718
175,1570000.0,-110.921711,32.290895,1.95,16063.45,2006,4,5.0,3.0,5.0,5074.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Natural Stone, Wood",193.0,85718
176,1495000.0,-110.922995,32.224182,0.0,5747.29,1968,6,6.0,2.0,4.0,4620.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Mexican Tile,0.0,85716
177,1600000.0,-110.919982,32.284922,3.5,23378.3,2005,5,6.0,4.0,5.0,6237.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",194.0,85718
178,1500000.0,-110.941131,32.348115,0.95,16117.98,2002,3,5.0,3.0,2.0,5515.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Ceramic Tile,157.0,85718
179,1405000.0,-110.845797,32.329686,1.23,21239.25,2002,3,4.0,3.0,1.0,4247.0,"Desk, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite","Carpet, Concrete",177.34,85750
180,1500000.0,-111.047851,32.480482,2.6,13634.04,2009,3,4.0,3.0,3.0,3678.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",Other: Quartzite,148.0,85658
181,1550000.0,-110.946908,32.348191,1.12,15969.0,2005,4,5.0,3.0,3.0,4630.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: YES","Carpet, Natural Stone",169.0,85718
182,1575000.0,-111.095814,32.4711,0.46,21310.94,2008,5,6.0,3.0,6.0,5410.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Double","Natural Stone, Wood",550.0,85658
183,1549000.0,-111.094924,32.471745,0.48,1989.9,2019,3,4.0,3.0,1.0,3276.0,"Dishwasher, Garbage Disposal, Island, Refrigerator","Carpet, Natural Stone, Wood",550.0,85658
184,1560000.0,-110.942252,32.229421,0.3,14579.27,2015,5,5.0,3.0,2.0,4523.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Undercabinet","Natural Stone, Wood",-1.0,85719
185,1565000.0,-110.862571,32.262206,0.66,11905.22,2011,6,6.0,4.0,2.0,5367.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Countertops: granite, Microwave: yes, Oven: yes","Carpet, Natural Stone",57.0,85715
186,1593000.0,-111.096117,32.470886,0.44,1609.59,2016,3,4.0,2.0,1.0,3276.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Natural Stone, Wood",550.0,85658
187,1500000.0,-110.94247,32.295386,6.64,19337.24,1936,5,6.0,2.0,3.0,7282.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Concrete, Natural Stone",0.0,85718
188,1475000.0,-110.723003,32.270111,60.52,25550.03,1977,5,5.0,5.0,4.0,5899.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,0.0,85749
189,1400000.0,-110.930795,32.340837,0.89,14581.28,2005,5,6.0,3.0,1.0,5158.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",115.0,85718
190,1550000.0,-110.857251,32.25594,1.87,11204.62,1981,6,6.0,6.0,5.0,7542.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite","Carpet, Natural Stone, Wood",48.0,85715
191,1287500.0,-110.99579,32.467311,4.12,6870.79,1984,4,4.0,3.0,6.0,4862.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Concrete, Natural Stone, Wood",166.0,85755
192,1500000.0,-110.963547,32.47388,1.53,11380.56,2006,3,3.0,2.0,3.0,3752.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Concrete, Microwave: Stainless",Concrete,184.0,85755
193,1436000.0,-110.852195,32.257053,0.67,10813.1,1953,5,5.0,3.0,4.0,6011.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite/Slate, Oven: GE Monogram","Carpet, Natural Stone, Wood",48.0,85715
194,1512000.0,-110.945895,32.347382,1.2,15504.0,2004,4,5.0,3.0,3.0,5701.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless",Natural Stone,164.0,85718
195,1485000.0,-111.06241,32.469037,1.54,23550.23,2003,3,5.0,3.0,4.0,6056.0,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless","Carpet, Natural Stone, Wood",148.0,85658
196,1547664.0,-110.934183,32.244512,0.2,0.0,2016,2,3.0,3.0,1.0,3346.0,"Dishwasher, Garbage Disposal, Refrigerator","Carpet, Natural Stone",125.0,85719
197,1560000.0,-110.912096,32.292301,1.54,12230.81,1992,5,7.0,3.0,4.0,6151.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",216.0,85718
198,1400000.0,-110.75778,31.923188,77.2,11583.2,1922,4,6.0,3.0,7.0,5936.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Concrete, Mexican Tile, Wood",0.0,85641
199,1500000.0,-110.939422,32.348715,2.41,16130.0,2009,4,6.0,3.0,1.0,4572.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,195.0,85718
200,1300000.0,-110.931254,32.298864,6.12,17117.92,1952,6,5.0,2.0,3.0,7336.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Pantry: Butler, Refrigerator, Appliance Color: White","Carpet, Mexican Tile, Natural Stone",0.0,85718
201,1453000.0,-110.839622,32.329107,1.86,18968.92,2007,5,5.0,3.0,3.0,5137.0,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite","Carpet, Natural Stone, Wood",106.0,85750
202,1350000.0,-110.85954,32.262887,1.17,8506.36,1968,4,5.0,3.0,2.0,4801.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Mexican Tile, Wood",48.0,85715
203,1500000.0,-110.945973,32.34908,1.03,12808.81,2011,4,5.0,3.0,2.0,4368.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: STONE, Microwave: STAINLESS, Oven: STAINELSS","Natural Stone, Wood",168.0,85718
204,1525000.0,-110.923607,32.316525,1.08,12806.44,2002,5,5.0,3.0,3.0,5489.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless","Carpet, Natural Stone, Wood",214.0,85718
205,1490000.0,-110.945216,32.343648,1.75,12685.0,2005,4,5.0,3.0,2.0,4782.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",238.0,85718
206,1510000.0,-110.942054,32.343897,1.16,10808.57,2001,4,4.0,3.0,3.0,4387.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",158.0,85718
207,1541800.0,-110.97364,32.463057,3.87,11.75,2018,4,5.0,3.0,1.0,4055.0,"Dishwasher, Electric Range, Freezer, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Countertops: Granite, Microwave: Kitchen Aid, Oven: Kitchen Aid",Other: Porcelyn,212.88,85755
208,1550000.0,-111.095236,32.471535,0.45,1609.59,2015,3,4.0,2.0,1.0,3362.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Natural Stone, Wood",550.0,85658
209,1447510.0,-110.76026,32.303051,4.5,10828.42,2006,4,6.0,5.0,3.0,6472.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Mexican Tile,105.0,85749
210,1350000.0,-110.955983,32.354498,6.5,17777.6,2006,6,5.0,3.0,4.0,6755.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Wood",4.0,85718
211,1460000.0,-110.911074,32.33693,0.96,9673.0,2005,4,4.0,3.0,3.0,5876.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood, Other",57.0,85718
212,1501313.0,-110.984149,32.462969,0.32,900.22,2017,3,4.0,3.0,1.0,2880.0,"Dishwasher, Electric Range, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Wet Bar",Ceramic Tile,195.0,85755
213,1500000.0,-110.719318,32.269934,3.58,6564.33,2003,4,4.0,3.0,4.0,4645.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Natural Stone, Wood",30.0,85749
214,1425000.0,-111.028678,32.367553,3.35,10882.0,2008,5,7.0,4.0,3.0,6196.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",150.0,85742
215,1325000.0,-110.694079,32.243765,20.0,8892.0,1991,5,4.0,5.0,3.0,4914.0,"Dishwasher, Refrigerator, Microwave, Oven",Ceramic Tile,19.0,85749
216,1500000.0,-110.807227,32.253116,16.99,14074.0,1959,7,7.0,4.0,4.0,5674.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Natural Stone, Wood",0.0,85749
217,1100000.0,-110.992897,32.461571,1.39,19156.0,2001,4,4.0,3.0,4.0,5164.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",153.0,85755
218,1262500.0,-110.926187,32.295751,1.0,9066.64,2007,4,5.0,3.0,2.0,4556.0,"Dishwasher, Refrigerator, Oven",Concrete,0.0,85718
219,1150000.0,-110.718155,32.279066,11.49,10716.0,2007,4,5.0,3.0,3.0,4330.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Wood, Other",0.0,85749
220,1400000.0,-110.889886,32.328108,1.2,11063.08,2001,4,5.0,3.0,2.0,5077.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Island, Refrigerator, Warming Drawer","Carpet, Ceramic Tile, Concrete, Wood",258.0,85718
221,1575042.0,-111.095457,32.467996,0.48,500.0,2017,3,3.0,3.0,2.0,3200.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator, Wet Bar",Other: Tile,550.0,85658
222,1258000.0,-110.695649,32.257399,39.1,18049.75,1996,6,5.0,6.0,6.0,5280.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Refrigerator, Microwave: Microwave","Carpet, Mexican Tile",0.0,85749
223,1450000.0,-110.879625,32.326003,1.15,4739.6,2018,4,5.0,3.0,1.0,3315.0,"Dishwasher, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",Other: Porcelain Tile,258.0,85718
224,1475000.0,-110.812082,32.270944,18.57,13395.54,1970,5,7.0,3.0,6.0,6939.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator, Wet Bar, Countertops: corrian","Carpet, Ceramic Tile, Concrete",0.0,85750
225,1450000.0,-110.923416,32.28454,2.0,13482.84,2008,4,6.0,4.0,2.0,5701.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Natural Stone, Wood",194.0,85718
